config,fid,seed,reported_best,true_best,reached,crashed,real_evals,counted_evals,stage,gens,zero_hq_rows
fix_A1,13,1,0.20894831992385893,0.20894831992385893,False,,29724,25120,2,1111,69
fix_A1,13,2,0.14268810496098094,0.14268810496098094,False,,29730,25010,2,1135,69
fix_A1,13,3,0.05333804826243404,0.05333804826243404,False,,29985,25035,2,1114,69
fix_A1,13,4,0.005615355343824697,0.005615355343824697,False,,29867,25105,2,1119,69
fix_A1,13,5,0.04958757678381992,0.04958757678381992,False,,29842,25120,2,1120,69
fix_A1,13,6,0.15832621665988533,0.15832621665988533,False,,29776,25075,2,1117,69
fix_A1,13,7,0.024999474472248345,0.024999474472248345,False,,29707,25060,2,1115,69
fix_A1,13,8,0.0659868165131657,0.0659868165131657,False,,29839,25095,2,1121,69
fix_A1,13,9,0.04515470831678155,0.04515470831678155,False,,29746,25040,2,1123,69
fix_A1,13,10,0.008082843753094867,0.008082843753094867,False,,29719,25050,2,1128,69
fix_A1,13,11,0.011002841138357686,0.011002841138357686,False,,29836,25105,2,1117,69
fix_A1,13,12,0.040276235522227394,0.040276235522227394,False,,29709,25025,2,1136,69
fix_A1,13,13,0.12953885511453694,0.12953885511453694,False,,30162,25015,2,255,69
fix_A1,13,14,0.0003760763837121229,0.0003760763837121229,False,,29616,25000,2,1111,69
fix_A1,13,15,0.0059350954387285765,0.0059350954387285765,False,,29833,25115,2,1118,69
fix_A1,13,16,0.05847248638235909,0.05847248638235909,False,,29712,25080,2,1121,69
fix_A1,13,17,0.052607582927018906,0.052607582927018906,False,,29780,25065,2,1125,69
fix_A1,13,18,0.2722990966979034,0.2722990966979034,False,,29726,25035,2,1122,69
fix_A1,13,19,0.06175754881786061,0.06175754881786061,False,,29699,25000,2,1126,69
fix_A1,13,20,0.22585466981147176,0.22585466981147176,False,,29894,25120,2,1121,69
fix_A1,13,21,0.04924399714085004,0.04924399714085004,False,,30072,25020,2,258,69
fix_A1,13,22,0.005645804739538178,0.005645804739538178,False,,29782,25085,2,1111,69
fix_A1,13,23,0.005897171851427676,0.005897171851427676,False,,29774,25120,2,1116,69
fix_A1,13,24,0.029984556824314196,0.029984556824314196,False,,29734,25020,2,1119,69
fix_A1,13,25,0.05767710191619792,0.05767710191619792,False,,29758,25095,2,1117,69
fix_A1,13,26,0.03703336818889946,0.03703336818889946,False,,29785,25055,2,1118,69
fix_A1,13,27,0.00196824427923929,0.00196824427923929,False,,29677,25105,2,1112,69
fix_A1,13,28,0.002553956121751989,0.002553956121751989,False,,29857,25140,2,1109,69
fix_A1,13,29,0.011996504998462826,0.011996504998462826,False,,29819,25090,2,1123,69
fix_A1,13,30,0.19938943455984545,0.19938943455984545,False,,29739,25025,2,1118,69
fix_A1,14,1,0.9980038377944498,0.9980038377944498,False,,29548,25155,2,207,85
fix_A1,14,2,0.9980038377944498,0.9980038377944498,False,,29751,25250,2,208,75
fix_A1,14,3,0.9980038377944498,0.9980038377944498,False,,29267,25030,2,202,77
fix_A1,14,4,0.9980038377944498,0.9980038377944498,False,,29316,25065,2,202,81
fix_A1,14,5,0.9980038377944498,0.9980038377944498,False,,29509,25060,2,208,76
fix_A1,14,6,0.9980038377944498,0.9980038377944498,False,,29684,25260,2,207,75
fix_A1,14,7,0.9980038377944498,0.9980038377944498,False,,29640,25340,2,205,80
fix_A1,14,8,0.9980038377944498,0.9980038377944498,False,,29499,25020,2,206,79
fix_A1,14,9,0.9980038377944498,0.9980038377944498,False,,29295,25025,2,203,73
fix_A1,14,10,0.9980038377944498,0.9980038377944498,False,,29511,25355,2,1084,81
fix_A1,14,11,0.9980038377944498,0.9980038377944498,False,,29543,25190,2,204,83
fix_A1,14,12,0.9980038377944498,0.9980038377944498,False,,29155,25170,2,1084,84
fix_A1,14,13,0.9980038377944498,0.9980038377944498,False,,29317,25040,2,1089,81
fix_A1,14,14,0.9980038377944498,0.9980038377944498,False,,29144,25190,2,1082,80
fix_A1,14,15,0.9980038377944498,0.9980038377944498,False,,29204,25175,2,1084,82
fix_A1,14,16,0.9980038377944498,0.9980038377944498,False,,29312,25330,2,1085,80
fix_A1,14,17,0.9980038377944498,0.9980038377944498,False,,29436,25055,2,206,78
fix_A1,14,18,0.9980038377944498,0.9980038377944498,False,,29251,25005,2,203,75
fix_A1,14,19,0.9980038377944498,0.9980038377944498,False,,29274,25195,2,1087,80
fix_A1,14,20,0.9980038377944498,0.9980038377944498,False,,29104,25055,2,1086,73
fix_A1,14,21,0.9980038377944498,0.9980038377944498,False,,29572,25280,2,203,93
fix_A1,14,22,0.9980038377944498,0.9980038377944498,False,,29508,25175,2,205,81
fix_A1,14,23,0.9980038377944498,0.9980038377944498,False,,29305,25100,2,1088,83
fix_A1,14,24,0.9980038377944498,0.9980038377944498,False,,29247,25145,2,1088,77
fix_A1,14,25,0.9980038377944498,0.9980038377944498,False,,29242,25015,2,202,78
fix_A1,14,26,0.9980038377944498,0.9980038377944498,False,,29317,25085,2,201,74
fix_A1,14,27,0.9980038377944498,0.9980038377944498,False,,29235,25180,2,1086,76
fix_A1,14,28,0.9980038377944498,0.9980038377944498,False,,29592,25255,2,205,78
fix_A1,14,29,0.9980038377944498,0.9980038377944498,False,,29337,25055,2,203,74
fix_A1,14,30,0.9980038377944498,0.9980038377944498,False,,29424,25065,2,205,83
fix_A1,15,1,0.00030748598783689527,0.00030748598783689527,False,,29852,25125,2,1107,70
fix_A1,15,2,0.00030748598780630754,0.00030748598780630754,False,,30187,25035,2,227,71
fix_A1,15,3,0.00030748598780632743,0.00030748598780632743,False,,30230,25140,2,224,69
fix_A1,15,4,0.0003074859878516848,0.0003074859878516848,False,,29859,25005,2,1117,69
fix_A1,15,5,0.00030748598780560844,0.00030748598780560844,False,,30374,25165,2,227,69
fix_A1,15,6,0.00030748598858505,0.00030748598858505,False,,29565,25005,2,1097,71
fix_A1,15,7,0.0003074859878061276,0.0003074859878061276,False,,30134,25025,2,225,69
fix_A1,15,8,0.00030748598780578186,0.00030748598780578186,False,,30124,25190,2,220,69
fix_A1,15,9,0.00030748598780631025,0.00030748598780631025,False,,30338,25135,2,235,69
fix_A1,15,10,0.00030748598781387055,0.00030748598781387055,False,,30278,25175,2,229,71
fix_A1,15,11,0.00030748598841528975,0.00030748598841528975,False,,30337,25140,2,228,69
fix_A1,15,12,0.00030748599026990777,0.00030748599026990777,False,,29802,25050,2,1110,71
fix_A1,15,13,0.00030748598783128463,0.00030748598783128463,False,,29875,25115,2,1099,69
fix_A1,15,14,0.00030748598780560595,0.00030748598780560595,False,,30330,25115,2,250,69
fix_A1,15,15,0.0003074859878060904,0.0003074859878060904,False,,30126,25090,2,220,71
fix_A1,15,16,0.00030748598781465714,0.00030748598781465714,False,,30110,25010,2,232,69
fix_A1,15,17,0.0003074859878529014,0.0003074859878529014,False,,30309,25145,2,232,69
fix_A1,15,18,0.00030748598780563067,0.00030748598780563067,False,,30245,25155,2,1101,69
fix_A1,15,19,0.00030748598780561083,0.00030748598780561083,False,,30310,25140,2,229,71
fix_A1,15,20,0.00030748598784226353,0.00030748598784226353,False,,30094,25025,2,231,69
fix_A1,15,21,0.00030748598781008023,0.00030748598781008023,False,,30224,25170,2,223,69
fix_A1,15,22,0.0003074859878659448,0.0003074859878659448,False,,29958,25110,2,1109,69
fix_A1,15,23,0.0003074859878884028,0.0003074859878884028,False,,30305,25105,2,227,69
fix_A1,15,24,0.0003074859878056164,0.0003074859878056164,False,,30233,25085,2,225,69
fix_A1,15,25,0.00030748598780815263,0.00030748598780815263,False,,29646,25025,2,1100,70
fix_A1,15,26,0.0003074859878056065,0.0003074859878056065,False,,30029,25005,2,220,69
fix_A1,15,27,0.00030748598781514774,0.00030748598781514774,False,,30171,25125,2,224,70
fix_A1,15,28,0.0003074859878137998,0.0003074859878137998,False,,30303,25095,2,244,71
fix_A1,15,29,0.0003074859878058133,0.0003074859878058133,False,,29763,25075,2,1105,69
fix_A1,15,30,0.0003074859878069062,0.0003074859878069062,False,,30337,25160,2,236,69
fix_A1,16,1,-1.0316061333357143,-1.0316061333357143,True,,3466,2770,2,111,71
fix_A1,16,2,-1.0316261087046918,-1.0316261087046918,True,,3106,2470,2,109,71
fix_A1,16,3,-1.0316167768718394,-1.0316167768718394,True,,3566,2815,2,112,72
fix_A1,16,4,-1.031607152882183,-1.031607152882183,True,,7670,6620,2,1008,71
fix_A1,16,5,-1.0316181901442931,-1.0316181901442931,True,,10169,8715,2,1018,69
fix_A1,16,6,-1.0316033104310918,-1.0316033104310918,True,,2974,2370,2,109,71
fix_A1,16,7,-1.0316233225844482,-1.0316233225844482,True,,3985,3160,2,114,69
fix_A1,16,8,-1.0316252959084966,-1.0316252959084966,True,,3751,2985,2,113,72
fix_A1,16,9,-1.0316027688127547,-1.0316027688127547,True,,3143,2510,2,110,71
fix_A1,16,10,-1.0316237284173972,-1.0316237284173972,True,,3551,2795,2,112,72
fix_A1,16,11,-1.031605786210509,-1.031605786210509,True,,3932,3135,2,114,72
fix_A1,16,12,-1.0316073954955822,-1.0316073954955822,True,,8703,7480,2,1012,71
fix_A1,16,13,-1.0316114699851304,-1.0316114699851304,True,,8032,6970,2,1009,71
fix_A1,16,14,-1.031609948570093,-1.031609948570093,True,,8976,7805,2,1012,71
fix_A1,16,15,-1.0316035426474033,-1.0316035426474033,True,,7794,6775,2,1007,74
fix_A1,16,16,-1.031613899994556,-1.031613899994556,True,,149,120,1,24,0
fix_A1,16,17,-1.0316160891724468,-1.0316160891724468,True,,517,450,1,90,0
fix_A1,16,18,-1.0316078993467779,-1.0316078993467779,True,,9356,8030,2,1015,71
fix_A1,16,19,-1.0316061124963112,-1.0316061124963112,True,,3458,2730,2,112,69
fix_A1,16,20,-1.0316065552989704,-1.0316065552989704,True,,430,365,1,73,0
fix_A1,16,21,-1.0316079854018665,-1.0316079854018665,True,,7565,6485,2,1007,71
fix_A1,16,22,-1.0316227891457763,-1.0316227891457763,True,,3004,2390,2,109,69
fix_A1,16,23,-1.0316129713619915,-1.0316129713619915,True,,3045,2380,2,110,69
fix_A1,16,24,-1.0316075476518698,-1.0316075476518698,True,,2285,1765,2,107,69
fix_A1,16,25,-1.031606320588103,-1.031606320588103,True,,3003,2390,2,109,72
fix_A1,16,26,-1.031611207101263,-1.031611207101263,True,,4584,3695,2,116,70
fix_A1,16,27,-1.0316280123810406,-1.0316280123810406,True,,2772,2210,2,108,71
fix_A1,16,28,-1.0316280355159517,-1.0316280355159517,True,,3016,2370,2,110,69
fix_A1,16,29,-1.0316213955911875,-1.0316213955911875,True,,3243,2570,2,110,69
fix_A1,16,30,-1.0316278032158375,-1.0316278032158375,True,,3383,2680,2,111,71
fix_A1,17,1,0.397900289906147,0.397900289906147,True,,2938,2295,2,110,69
fix_A1,17,2,0.39791107250930224,0.39791107250930224,True,,7398,6405,2,1007,69
fix_A1,17,3,0.3979493522433888,0.3979493522433888,True,,2710,2105,2,109,69
fix_A1,17,4,0.3979295236606948,0.3979295236606948,True,,2964,2315,2,110,69
fix_A1,17,5,0.39794532681795936,0.39794532681795936,True,,2093,1590,2,106,69
fix_A1,17,6,0.3978887353112004,0.3978887353112004,True,,3263,2570,2,111,69
fix_A1,17,7,0.3979380995889681,0.3979380995889681,True,,7071,6140,2,1006,69
fix_A1,17,8,0.3979841997136262,0.3979841997136262,True,,2659,2070,2,109,69
fix_A1,17,9,0.39789654283985953,0.39789654283985953,True,,2451,1905,2,108,69
fix_A1,17,10,0.3979664519782027,0.3979664519782027,True,,3256,2575,2,111,69
fix_A1,17,11,0.39798233316201426,0.39798233316201426,True,,2009,1525,2,106,69
fix_A1,17,12,0.39790597345622736,0.39790597345622736,True,,2711,2125,2,109,69
fix_A1,17,13,0.39793589788283334,0.39793589788283334,True,,7581,6520,2,1008,69
fix_A1,17,14,0.3979165706940577,0.3979165706940577,True,,7665,6605,2,1008,69
fix_A1,17,15,0.39794105421814585,0.39794105421814585,True,,1945,1470,2,105,69
fix_A1,17,16,0.3979041217517487,0.3979041217517487,True,,7213,6210,2,1007,69
fix_A1,17,17,0.3979308989051784,0.3979308989051784,True,,2626,2065,2,107,69
fix_A1,17,18,0.39792650657238937,0.39792650657238937,True,,7700,6720,2,1007,69
fix_A1,17,19,0.39793810899391957,0.39793810899391957,True,,7605,6530,2,1008,69
fix_A1,17,20,0.3978924236131576,0.3978924236131576,True,,2335,1815,2,107,69
fix_A1,17,21,0.3979709746827904,0.3979709746827904,True,,2204,1675,2,106,69
fix_A1,17,22,0.39793587383325324,0.39793587383325324,True,,2541,1970,2,108,69
fix_A1,17,23,0.39795166933391535,0.39795166933391535,True,,2575,1990,2,108,69
fix_A1,17,24,0.39790167403147336,0.39790167403147336,True,,2475,1940,2,107,69
fix_A1,17,25,0.3979861728081584,0.3979861728081584,True,,2246,1725,2,107,69
fix_A1,17,26,0.3979357692374528,0.3979357692374528,True,,2592,2045,2,107,69
fix_A1,17,27,0.39792218146153324,0.39792218146153324,True,,2323,1830,2,106,69
fix_A1,17,28,0.3979246100196594,0.3979246100196594,True,,2364,1825,2,107,69
fix_A1,17,29,0.39798978007571506,0.39798978007571506,True,,2528,1985,2,107,69
fix_A1,17,30,0.39797452428008917,0.39797452428008917,True,,2523,1960,2,108,69
fix_A1,18,1,2.9999999999999787,2.9999999999999787,True,,9431,7765,2,135,69
fix_A1,18,2,2.999999999999954,2.999999999999954,True,,10595,8715,2,142,71
fix_A1,18,3,2.9999999999999503,2.9999999999999503,True,,8638,7060,2,134,71
fix_A1,18,4,2.999999999999962,2.999999999999962,True,,8201,6725,2,132,69
fix_A1,18,5,2.9999999999999525,2.9999999999999525,True,,13762,11705,2,1031,70
fix_A1,18,6,2.9999999999999973,2.9999999999999973,True,,9900,8085,2,141,71
fix_A1,18,7,2.9999999999999716,2.9999999999999716,True,,9637,7975,2,135,69
fix_A1,18,8,2.999999999999979,2.999999999999979,True,,9483,7780,2,137,70
fix_A1,18,9,2.999999999999971,2.999999999999971,True,,8655,7110,2,133,69
fix_A1,18,10,2.999999999999996,2.999999999999996,True,,9921,8125,2,142,69
fix_A1,18,11,2.999999999999968,2.999999999999968,True,,9370,7710,2,135,69
fix_A1,18,12,2.9999999999999782,2.9999999999999782,True,,9313,7680,2,135,69
fix_A1,18,13,2.999999999999953,2.999999999999953,True,,15152,12770,2,1040,69
fix_A1,18,14,2.999999999999998,2.999999999999998,True,,9710,8010,2,137,69
fix_A1,18,15,2.9999999999999885,2.9999999999999885,True,,9910,8120,2,140,69
fix_A1,18,16,2.999999999999993,2.999999999999993,True,,10388,8510,2,143,71
fix_A1,18,17,2.9999999999999982,2.9999999999999982,True,,9681,7930,2,141,70
fix_A1,18,18,2.9999999999999725,2.9999999999999725,True,,9304,7630,2,137,73
fix_A1,18,19,2.999999999999997,2.999999999999997,True,,9950,8130,2,140,71
fix_A1,18,20,2.999999999999961,2.999999999999961,True,,9355,7640,2,138,70
fix_A1,18,21,2.999999999999945,2.999999999999945,True,,10078,8255,2,142,71
fix_A1,18,22,2.999999999999993,2.999999999999993,True,,9927,8160,2,139,69
fix_A1,18,23,2.999999999999995,2.999999999999995,True,,9475,7735,2,139,69
fix_A1,18,24,2.9999999999999454,2.9999999999999454,True,,14543,12190,2,1034,69
fix_A1,18,25,2.9999999999999947,2.9999999999999947,True,,9822,8055,2,139,72
fix_A1,18,26,2.9999999999999893,2.9999999999999893,True,,9886,8085,2,140,71
fix_A1,18,27,2.9999999999999436,2.9999999999999436,True,,10759,8895,2,141,70
fix_A1,18,28,2.9999999999999987,2.9999999999999987,True,,9762,8010,2,139,69
fix_A1,18,29,2.9999999999999676,2.9999999999999676,True,,9593,7840,2,139,69
fix_A1,18,30,2.9999999999999765,2.9999999999999765,True,,9703,7980,2,138,71
fix_A1,19,1,-3.8610232615765634,-3.8610232615765634,True,,2584,1990,2,108,70
fix_A1,19,2,-3.8615266781183015,-3.8615266781183015,True,,2210,1690,2,107,70
fix_A1,19,3,-3.8603715408178774,-3.8603715408178774,True,,2333,1800,2,107,69
fix_A1,19,4,-3.860945415908864,-3.860945415908864,True,,1754,1340,2,104,69
fix_A1,19,5,-3.8621895598997136,-3.8621895598997136,True,,2154,1925,1,385,0
fix_A1,19,6,-3.8602213336585907,-3.8602213336585907,True,,2328,1780,2,107,69
fix_A1,19,7,-3.860666465269966,-3.860666465269966,True,,6739,5815,2,1005,69
fix_A1,19,8,-3.861237010077066,-3.861237010077066,True,,1753,1305,2,105,69
fix_A1,19,9,-3.8613003318764423,-3.8613003318764423,True,,2023,1535,2,106,69
fix_A1,19,10,-3.8606584338918424,-3.8606584338918424,True,,2225,1705,2,107,69
fix_A1,19,11,-3.8604432627762275,-3.8604432627762275,True,,2008,1515,2,106,69
fix_A1,19,12,-3.862125113868442,-3.862125113868442,True,,2240,1720,2,107,69
fix_A1,19,13,-3.860146168411189,-3.860146168411189,True,,2141,1635,2,106,69
fix_A1,19,14,-3.861978214803457,-3.861978214803457,True,,2109,1615,2,106,69
fix_A1,19,15,-3.860947392779588,-3.860947392779588,True,,2679,2085,2,109,69
fix_A1,19,16,-3.86000628638965,-3.86000628638965,True,,2613,2015,2,108,70
fix_A1,19,17,-3.8604265731106433,-3.8604265731106433,True,,1660,1245,2,104,69
fix_A1,19,18,-3.861764320458128,-3.861764320458128,True,,1577,1155,2,104,69
fix_A1,19,19,-3.860725397173807,-3.860725397173807,True,,1863,1390,2,105,69
fix_A1,19,20,-3.860993742129564,-3.860993742129564,True,,2027,1525,2,106,69
fix_A1,19,21,-3.860628744082311,-3.860628744082311,True,,2003,1520,2,106,70
fix_A1,19,22,-3.8601176693321873,-3.8601176693321873,True,,2280,1750,2,107,69
fix_A1,19,23,-3.860601556763183,-3.860601556763183,True,,2246,1710,2,107,69
fix_A1,19,24,-3.8624178160136537,-3.8624178160136537,True,,1961,1480,2,105,69
fix_A1,19,25,-3.8608050019668756,-3.8608050019668756,True,,1762,1315,2,105,69
fix_A1,19,26,-3.862267208115331,-3.862267208115331,True,,2057,1555,2,106,69
fix_A1,19,27,-3.8616682106220277,-3.8616682106220277,True,,2896,2265,2,109,69
fix_A1,19,28,-3.8600744685289383,-3.8600744685289383,True,,3317,2945,1,589,0
fix_A1,19,29,-3.862266277425478,-3.862266277425478,True,,2081,1585,2,106,69
fix_A1,19,30,-3.862170198044181,-3.862170198044181,True,,1808,1350,2,105,69
fix_A1,20,1,-3.3200199421616627,-3.3200199421616627,True,,6788,5495,2,128,69
fix_A1,20,2,-3.320716455660029,-3.320716455660029,True,,5394,4330,2,120,69
fix_A1,20,3,-3.3200283026005524,-3.3200283026005524,True,,7477,6075,2,129,69
fix_A1,20,4,-3.3201366573346904,-3.3201366573346904,True,,4540,3620,2,117,69
fix_A1,20,5,-3.203102050162429,-3.203102050162429,False,,30286,25080,2,255,69
fix_A1,20,6,-3.32007400125548,-3.32007400125548,True,,5333,4280,2,120,69
fix_A1,20,7,-3.320237702673,-3.320237702673,True,,5195,4170,2,120,69
fix_A1,20,8,-3.320051593781301,-3.320051593781301,True,,3862,3060,2,114,69
fix_A1,20,9,-3.3206485358519644,-3.3206485358519644,True,,5193,4165,2,120,69
fix_A1,20,10,-3.32043253221173,-3.32043253221173,True,,18247,15380,2,165,69
fix_A1,20,11,-3.321241352232089,-3.321241352232089,True,,5310,4260,2,120,69
fix_A1,20,12,-3.3201682806323967,-3.3201682806323967,True,,9881,8395,2,1017,69
fix_A1,20,13,-3.3203171892250944,-3.3203171892250944,True,,4497,3585,2,117,69
fix_A1,20,14,-3.320327499123464,-3.320327499123464,True,,4803,3840,2,118,69
fix_A1,20,15,-3.3202955552302122,-3.3202955552302122,True,,6037,4870,2,124,69
fix_A1,20,16,-3.3211863727839677,-3.3211863727839677,True,,8550,7260,2,1011,69
fix_A1,20,17,-3.320155528472795,-3.320155528472795,True,,4505,3590,2,116,69
fix_A1,20,18,-3.3206074510986587,-3.3206074510986587,True,,4283,3410,2,116,69
fix_A1,20,19,-3.3202802398062268,-3.3202802398062268,True,,10372,8805,2,1019,69
fix_A1,20,20,-3.3203049147913184,-3.3203049147913184,True,,5063,4055,2,119,69
fix_A1,20,21,-3.3207372053083724,-3.3207372053083724,True,,5160,4135,2,119,69
fix_A1,20,22,-3.320066363944509,-3.320066363944509,True,,5872,4730,2,123,69
fix_A1,20,23,-3.3206595160045715,-3.3206595160045715,True,,5643,4540,2,121,69
fix_A1,20,24,-3.320979834373317,-3.320979834373317,True,,5437,4365,2,120,69
fix_A1,20,25,-3.320845562062941,-3.320845562062941,True,,5200,4170,2,120,69
fix_A1,20,26,-3.3202904494207335,-3.3202904494207335,True,,6209,5010,2,125,69
fix_A1,20,27,-3.2031020498760854,-3.2031020498760854,False,,30355,25140,2,230,69
fix_A1,20,28,-3.2031020501073684,-3.2031020501073684,False,,30212,25015,2,260,69
fix_A1,20,29,-3.32068013463256,-3.32068013463256,True,,5025,4025,2,119,69
fix_A1,20,30,-3.3205476766785686,-3.3205476766785686,True,,10772,9080,2,1020,69
fix_A1,21,1,-10.153199679058229,-10.153199679058229,False,,30067,25105,2,225,71
fix_A1,21,2,-10.153199679058229,-10.153199679058229,False,,30039,25175,2,218,76
fix_A1,21,3,-10.153199679058229,-10.153199679058229,False,,30098,25355,2,214,71
fix_A1,21,4,-10.153199679058229,-10.153199679058229,False,,30118,25095,2,224,74
fix_A1,21,5,-10.153199679058204,-10.153199679058204,False,,30185,25175,2,221,71
fix_A1,21,6,-10.153199679058229,-10.153199679058229,False,,29910,25055,2,220,71
fix_A1,21,7,-10.153199679058229,-10.153199679058229,False,,30098,25145,2,221,71
fix_A1,21,8,-10.153199679058229,-10.153199679058229,False,,30193,25170,2,229,72
fix_A1,21,9,-10.153199679058229,-10.153199679058229,False,,29947,25040,2,230,73
fix_A1,21,10,-10.15319967905823,-10.15319967905823,False,,29872,25125,2,214,73
fix_A1,21,11,-10.15319967905822,-10.15319967905822,False,,30162,25055,2,236,71
fix_A1,21,12,-10.15319967905823,-10.15319967905823,False,,30027,25130,2,223,71
fix_A1,21,13,-10.153199679058229,-10.153199679058229,False,,30112,25150,2,224,71
fix_A1,21,14,-10.153199679058226,-10.153199679058226,False,,30075,25005,2,231,75
fix_A1,21,15,-10.153199679058227,-10.153199679058227,False,,29786,25130,2,1103,69
fix_A1,21,16,-10.153199679057014,-10.153199679057014,False,,30104,25035,2,230,71
fix_A1,21,17,-10.15319966634403,-10.15319966634403,False,,29759,25055,2,213,71
fix_A1,21,18,-10.153199679058012,-10.153199679058012,False,,30220,25105,2,229,71
fix_A1,21,19,-10.153199679058229,-10.153199679058229,False,,29797,25060,2,213,72
fix_A1,21,20,-10.153199679058229,-10.153199679058229,False,,29978,25045,2,222,72
fix_A1,21,21,-10.153199679058229,-10.153199679058229,False,,30295,25265,2,222,70
fix_A1,21,22,-10.153199679058229,-10.153199679058229,False,,29994,25090,2,217,73
fix_A1,21,23,-10.153199679019107,-10.153199679019107,False,,30232,25140,2,227,73
fix_A1,21,24,-10.15319967905823,-10.15319967905823,False,,29957,25095,2,219,71
fix_A1,21,25,-10.153199679058229,-10.153199679058229,False,,29921,25120,2,216,70
fix_A1,21,26,-10.153199588007853,-10.153199588007853,False,,29949,25150,2,219,72
fix_A1,21,27,-10.153199679058229,-10.153199679058229,False,,30013,25080,2,219,72
fix_A1,21,28,-10.153199679058229,-10.153199679058229,False,,30053,25140,2,222,72
fix_A1,21,29,-10.153199679058172,-10.153199679058172,False,,30171,25090,2,232,69
fix_A1,21,30,-10.153199679058229,-10.153199679058229,False,,30028,25020,2,224,73
fix_A1,22,1,-10.402918128400001,-10.402918128400001,True,,7689,6320,2,128,71
fix_A1,22,2,-10.402902415708917,-10.402902415708917,True,,7965,6515,2,130,71
fix_A1,22,3,-10.402913977500777,-10.402913977500777,True,,6959,5745,2,124,71
fix_A1,22,4,-10.402912946351774,-10.402912946351774,True,,8580,7035,2,132,73
fix_A1,22,5,-10.402902030214443,-10.402902030214443,True,,9970,8220,2,138,70
fix_A1,22,6,-10.402929324090826,-10.402929324090826,True,,15166,12675,2,156,70
fix_A1,22,7,-10.402900160170914,-10.402900160170914,True,,7102,5830,2,126,72
fix_A1,22,8,-10.402917000296199,-10.402917000296199,True,,9487,7825,2,136,71
fix_A1,22,9,-10.402903186913631,-10.402903186913631,True,,10629,8810,2,140,73
fix_A1,22,10,-10.402907128132696,-10.402907128132696,True,,17311,14770,2,1045,72
fix_A1,22,11,-10.402915218295693,-10.402915218295693,True,,11690,9690,2,144,72
